sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,401;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@20;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,376;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@22;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,856;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@24;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,603;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@26;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,594;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@28;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,660;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@30;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,678;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@32;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,654;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@34;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,768;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;Agent_K2@36;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,480;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;Gahboninho@38;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,847;1001;;1000rounds;Yes;No;2;0,16000;1,00000;0,00000;0,00000;1,16000;Yushu@40;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@41;0.16;1.0;0.16;1.0;0.0;1.0;0.0;0.0;0.16;1.0;NiceOrDie1.xml;NiceOrDie2.xml
0,474;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;Agent_K@42;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,398;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@44;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,415;996;;1000rounds;Yes;No;2;0,29900;0,29900;0,00000;0,71465;0,59800;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@46;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@47;0.299;0.299;0.299;0.299;0.299;0.299;0.0;0.0;0.299;0.299;NiceOrDie1.xml;NiceOrDie2.xml
0,403;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@48;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,419;995;;1000rounds;Yes;No;2;0,29900;0,29900;0,00000;0,71465;0,59800;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@50;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@51;0.299;0.299;0.299;0.299;0.299;0.299;0.0;0.0;0.299;0.299;NiceOrDie1.xml;NiceOrDie2.xml
0,446;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@52;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,376;995;;1000rounds;Yes;No;2;0,29900;0,29900;0,00000;0,71465;0,59800;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@54;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@55;0.299;0.299;0.299;0.299;0.299;0.299;0.0;0.0;0.299;0.299;NiceOrDie1.xml;NiceOrDie2.xml
0,382;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@56;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,388;995;;1000rounds;Yes;No;2;0,29900;0,29900;0,00000;0,71465;0,59800;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@58;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@59;0.299;0.299;0.299;0.299;0.299;0.299;0.0;0.0;0.299;0.299;NiceOrDie1.xml;NiceOrDie2.xml
0,359;996;;1000rounds;Yes;No;2;0,29900;0,29900;0,00000;0,71465;0,59800;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@60;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@61;0.299;0.299;0.299;0.299;0.299;0.299;0.0;0.0;0.299;0.299;NiceOrDie1.xml;NiceOrDie2.xml
0,380;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@62;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
0,387;996;;1000rounds;Yes;No;2;0,29900;0,29900;0,00000;0,71465;0,59800;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@64;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@65;0.299;0.299;0.299;0.299;0.299;0.299;0.0;0.0;0.299;0.299;NiceOrDie1.xml;NiceOrDie2.xml
0,420;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2010.Nozomi_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_t_n@66;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,559;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_t_n@68;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,562;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@70;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,641;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.OppositeModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@72;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,801;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@74;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
2,695;1001;;1000rounds;No;No;1;0,00000;0,00000;0,42285;1,01272;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.BRAMAgent_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_IAMHaggler2011-negotiator.boaframework.opponentmodel.BayesianModel_m-negotiator.boaframework.omstrategy.OfferBestN_n_t@76;boa-negotiator.boaframework.offeringstrategy.anac2011.TheNegotiator_Offering-negotiator.boaframework.acceptanceconditions.anac2011.AC_HardHeaded-negotiator.boaframework.opponentmodel.UniformModel-negotiator.boaframework.omstrategy.OfferBestN_n_t@77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NiceOrDie1.xml;NiceOrDie2.xml
